file	A	B	A_ms	B_ms	first
QF_NRA/20161105-Sturm-MBO/mbo_E13E27.smt2	unknown	unknown	15420	15120	A
QF_NRA/20161105-Sturm-MBO/mbo_E4E21.smt2	unknown	unknown	25231	25230	B
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0025c.smt2	unknown	unknown	5013	5013	A
QF_NRA/20200911-Pine/1599121904699478000.smt2	unknown	unknown	12720	12718	B
QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_3b.smt2	unknown	unknown	12421	12422	A
QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC05_Bessack_4_3.smt2	unknown	unknown	12320	12421	B
QF_NRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_3-pieceTemplate.smt2	unknown	unknown	25130	25129	A
QF_NRA/LassoRanker/CooperatingT2/p-55.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	unknown	unknown	24530	24829	B
QF_NRA/LassoRanker/CooperatingT2/polyrank4.t2.c_Iteration10_Loop_4-pieceTemplate.smt2	unknown	unknown	24230	24229	A
QF_NRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	unknown	24628	24729	B
QF_NRA/LassoRanker/SV-COMP/Toulouse-BranchesToLoop_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	unknown	24127	24227	A
QF_NRA/LassoRanker/Ultimate/Nyala-TwoLex.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unknown	unknown	24527	24527	B
QF_NRA/hycomp/ball_count_1d_plain.04.seq_lazy_global_11.smt2	unsat	unsat	1810	1711	A
QF_NRA/hycomp/ball_count_2d_hill.02.seq_lazy_global_5.smt2	unsat	unsat	1109	1110	B
QF_NRA/hycomp/ball_count_2d_hill.04.seq_lazy_lemmas_global_5.smt2	unsat	unsat	2711	2811	A
QF_NRA/hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_9.smt2	unsat	unsat	7514	7514	B
QF_NRA/hycomp/ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_12.smt2	unknown	unknown	4613	4613	A
QF_NRA/hycomp/ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_7.smt2	unsat	unsat	2311	2310	B
QF_NRA/hycomp/ball_count_2d_plain.01.qfree_global_3.smt2	unsat	unsat	209	210	A
QF_NRA/hycomp/ball_count_2d_plain.04.qfree_global_13.smt2	unsat	unsat	109	109	B
QF_NRA/hycomp/ball_count_2d_slope.03.seq_lazy_global_13.smt2	unsat	unsat	209	209	A
QF_NRA/hycomp/simple_ballistics_reach.01.seq_lazy_linear_enc_global_8.smt2	unsat	unsat	16123	15422	B
QF_NRA/meti-tarski/CONVOI2/CONVOI2-chunk-0051.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/Chua/1/VC1/U/Chua-1-VC1-U-chunk-0079.smt2	unknown	unknown	110	110	B
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0127.smt2	unsat	unsat	12119	12121	A
QF_NRA/meti-tarski/Chua/2/VC1/L/Chua-2-VC1-L-chunk-0072.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/Nichols-Plot/Inverted-Pendulum/Nichols-Plot-Inverted-Pendulum-Fails-1-6-chunk-0175.smt2	unknown	unknown	2111	2111	A
QF_NRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0074.smt2	unsat	unsat	110	110	B
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0229.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0371.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0519.smt2	unsat	unsat	610	611	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0233.smt2	unknown	unknown	12522	12523	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0433.smt2	sat	sat	108	108	A
QF_NRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0023.smt2	sat	sat	109	109	B
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0125.smt2	sat	sat	109	109	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0303.smt2	unknown	unknown	12921	13121	B
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0127.smt2	unsat	unsat	109	109	A
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0094.smt2	unsat	unsat	109	109	B
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0344.smt2	sat	sat	109	109	A
QF_NRA/meti-tarski/polypaver/sqrt43-int/3vars/polypaver-sqrt43-int-3vars-chunk-0031.smt2	sat	sat	109	109	B
QF_NRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0025.smt2	unknown	unknown	12420	12419	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0084.smt2	sat	sat	2412	2411	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0264.smt2	sat	sat	109	109	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0401.smt2	sat	sat	110	109	B
QF_NRA/meti-tarski/sin/problem/10/sin-problem-10-3-chunk-0029.smt2	unsat	unsat	210	212	A
QF_NRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0105.smt2	unsat	unsat	110	110	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0109.smt2	unknown	unknown	4914	4813	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0491.smt2	unknown	unknown	110	110	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0721.smt2	sat	sat	2011	1912	A
QF_NRA/zankl/matrix-4-all-18.smt2	unknown	unknown	24227	24328	B
