file	A	B	A_ms	B_ms	first
QF_NRA/20161105-Sturm-MBO/mbo_E12E15.smt2	unknown	unknown	9015	9016	A
QF_NRA/20161105-Sturm-MBO/mbo_E19E25.smt2	unknown	unknown	25230	25330	B
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0023c.smt2	unknown	unknown	5515	5615	A
QF_NRA/20200911-Pine/1599121900264874000.smt2	unknown	unknown	12718	12719	B
QF_NRA/20200911-Pine/1599122163933833000.smt2	unknown	unknown	5414	5313	A
QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC05_Bessack_1_1.smt2	unsat	unsat	109	109	B
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Disjunctive_Denominator_Simplifications/DDC_ProveIneq_ISSAC05_LevinLHS.smt2	unknown	unknown	15923	15923	A
QF_NRA/LassoRanker/CooperatingT2/n-15a.t2.c_Iteration1_Loop_4-pieceTemplate.smt2	unknown	unknown	24228	24230	B
QF_NRA/LassoRanker/CooperatingT2/polyrank4.t2.c_Iteration10_Loop_3-pieceTemplate.smt2	unknown	unknown	24129	24230	A
QF_NRA/LassoRanker/CooperatingT2/toeplz.t2.c_Iteration7_Loop_4-pieceTemplate.smt2	unknown	unknown	24331	24230	B
QF_NRA/LassoRanker/SV-COMP/TelAviv-Amir-Minimum_true-termination.c_Iteration1_Loop_4-lexTemplate.smt2	unknown	unknown	25131	25130	A
QF_NRA/LassoRanker/Ultimate/Braverman-2006CAV-Ex1-int.bpl_Iteration1_Loop_7-phaseTemplate.smt2	unknown	unknown	24129	24129	B
QF_NRA/hycomp/ball_count_1d_plain.04.redlog_global_4.smt2	unsat	unsat	209	210	A
QF_NRA/hycomp/ball_count_1d_plain.10.qfree_global_13.smt2	unsat	unsat	1010	1111	B
QF_NRA/hycomp/ball_count_2d_hill.03.redlog_global_5.smt2	unsat	unsat	410	410	A
QF_NRA/hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_5.smt2	unsat	unsat	2912	2912	B
QF_NRA/hycomp/ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_1.smt2	unsat	unsat	210	210	A
QF_NRA/hycomp/ball_count_2d_hill_simple.05.qfree_global_11.smt2	unsat	unsat	1010	1010	B
QF_NRA/hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_lemmas_global_5.smt2	unsat	unsat	1510	1511	A
QF_NRA/hycomp/ball_count_2d_plain.03.seq_lazy_lemmas_global_10.smt2	unknown	unknown	24128	24127	B
QF_NRA/hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_14.smt2	unknown	unknown	4213	4212	A
QF_NRA/hycomp/etcs_braking_2.01.seq_lazy_linear_enc_global_8.smt2	unknown	unknown	24127	24124	B
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0260.smt2	unsat	unsat	110	109	A
QF_NRA/meti-tarski/Chua/1/VC1/U/Chua-1-VC1-U-chunk-0077.smt2	unknown	unknown	109	109	B
QF_NRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0040.smt2	unsat	unsat	110	110	A
QF_NRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0097.smt2	sat	sat	109	110	B
QF_NRA/meti-tarski/Chua/2/VC2/U/Chua-2-VC2-U-chunk-0034.smt2	sat	sat	110	109	A
QF_NRA/meti-tarski/asin/8/vars4/asin-8-vars4-chunk-0050.smt2	unknown	unknown	12420	12421	B
QF_NRA/meti-tarski/atan/problem/2/weak/atan-problem-2-weak-chunk-0080.smt2	unsat	unsat	210	110	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0137.smt2	sat	sat	110	109	B
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0481.smt2	sat	sat	109	110	A
QF_NRA/meti-tarski/atan/vega/3/atan-vega-3-chunk-0608.smt2	sat	sat	110	110	B
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0389.smt2	sat	sat	110	110	A
QF_NRA/meti-tarski/atan/vega/3/weak/atan-vega-3-weak-chunk-0703.smt2	unsat	unsat	109	110	B
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0086.smt2	unsat	unsat	610	610	A
QF_NRA/meti-tarski/exp/problem/10/2/exp-problem-10-2-chunk-0269.smt2	unknown	unknown	24031	24030	B
QF_NRA/meti-tarski/exp/problem/10/3/exp-problem-10-3-chunk-0071.smt2	sat	sat	111	110	A
QF_NRA/meti-tarski/log/fun-ineq/log-fun-ineq-g-chunk-0032.smt2	sat	sat	109	109	B
QF_NRA/meti-tarski/polypaver/bench-sqrt-3d/polypaver-bench-sqrt-3d-chunk-0331.smt2	sat	sat	109	109	A
QF_NRA/meti-tarski/polypaver/sqrt43-int/3vars/polypaver-sqrt43-int-3vars-chunk-0030.smt2	sat	sat	109	109	B
QF_NRA/meti-tarski/sin/344/3/sin-344-3-chunk-0063.smt2	sat	sat	110	109	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0070.smt2	unsat	unsat	109	109	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0244.smt2	sat	sat	109	109	A
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0383.smt2	sat	sat	108	108	B
QF_NRA/meti-tarski/sin/cos/sin-cos-346-b-chunk-0551.smt2	unknown	unknown	1410	1610	A
QF_NRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0154.smt2	unsat	unsat	109	109	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0079.smt2	sat	sat	109	110	A
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0412.smt2	unknown	unknown	1912	1911	B
QF_NRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0708.smt2	unknown	unknown	7618	7516	A
QF_NRA/zankl/matrix-1-all-33.smt2	sat	sat	110	110	B
