file	verdict	wall_ms	timed_out	model_check
bv-term-small-rw_1009.cnf	unsat	1.4563780277967453	false	
bv-term-small-rw_1036.cnf	unsat	1.2520079617388546	false	
bv-term-small-rw_1048.cnf	unsat	4.369070986285806	false	
bv-term-small-rw_1055.cnf	unknown	20020.96660505049	true	
bv-term-small-rw_1065.cnf	unsat	1.65259197819978	false	
bv-term-small-rw_1068.cnf	unsat	1.3821430038660765	false	
bv-term-small-rw_107.cnf	unsat	1.3019739999435842	false	
bv-term-small-rw_1070.cnf	unknown	20020.13018197613	true	
bv-term-small-rw_1074.cnf	unsat	9267.781810020097	false	
bv-term-small-rw_1077.cnf	unsat	1.6427180380560458	false	
bv-term-small-rw_1087.cnf	unknown	20021.163849974982	true	
bv-term-small-rw_1088.cnf	unsat	1.7014609766192734	false	
bv-term-small-rw_1097.cnf	unsat	1.3954620226286352	false	
bv-term-small-rw_1102.cnf	unsat	16.06893801363185	false	
bv-term-small-rw_1119.cnf	unsat	18.980897031724453	false	
bv-term-small-rw_1145.cnf	unsat	16.96275599533692	false	
bv-term-small-rw_1152.cnf	unsat	19.352287985384464	false	
bv-term-small-rw_1170.cnf	unsat	20.750269992277026	false	
bv-term-small-rw_1172.cnf	unsat	16.279101953841746	false	
bv-term-small-rw_1178.cnf	unsat	15.264796966221184	false	
bv-term-small-rw_1191.cnf	unsat	15.855139994528145	false	
bv-term-small-rw_1192.cnf	unsat	15.744142001494765	false	
bv-term-small-rw_1225.cnf	unsat	1.1879290104843676	false	
bv-term-small-rw_1232.cnf	unsat	1.17398303700611	false	
bv-term-small-rw_1295.cnf	unknown	20020.939040987287	true	
bv-term-small-rw_1301.cnf	unknown	20021.29349403549	true	
bv-term-small-rw_1319.cnf	unknown	20021.40926400898	true	
bv-term-small-rw_1332.cnf	unsat	4.75374300731346	false	
bv-term-small-rw_1370.cnf	unsat	16.83112798491493	false	
bv-term-small-rw_1373.cnf	unsat	1.089875993784517	false	
bv-term-small-rw_1376.cnf	unsat	15.801219968125224	false	
bv-term-small-rw_1380.cnf	unknown	20020.195758959744	true	
bv-term-small-rw_1389.cnf	unsat	17.603827000129968	false	
bv-term-small-rw_140.cnf	unknown	20020.27357701445	true	
bv-term-small-rw_1411.cnf	unsat	18.903810007032007	false	
bv-term-small-rw_1419.cnf	unsat	7.642286946065724	false	
bv-term-small-rw_1421.cnf	unsat	37.01980103505775	false	
bv-term-small-rw_1477.cnf	unsat	15.999334980733693	false	
bv-term-small-rw_1497.cnf	unsat	17.114558955654502	false	
bv-term-small-rw_1498.cnf	unsat	17.291238997131586	false	
bv-term-small-rw_1515.cnf	unknown	20020.922624971718	true	
bv-term-small-rw_1537.cnf	unsat	11.349116044584662	false	
bv-term-small-rw_1548.cnf	unsat	18.401558976620436	false	
bv-term-small-rw_160.cnf	sat	3.8832080317661166	false	ok
bv-term-small-rw_163.cnf	unsat	3.1421990133821964	false	
bv-term-small-rw_175.cnf	unsat	15.973422967363149	false	
bv-term-small-rw_191.cnf	unsat	15.784920018631965	false	
bv-term-small-rw_282.cnf	unsat	1.0165919666178524	false	
bv-term-small-rw_284.cnf	unsat	1.0732570081017911	false	
bv-term-small-rw_289.cnf	unsat	2.4220640189014375	false	
bv-term-small-rw_298.cnf	unsat	19.510392972733825	false	
bv-term-small-rw_309.cnf	unsat	17.54370704293251	false	
bv-term-small-rw_31.cnf	unsat	1.1030319728888571	false	
bv-term-small-rw_312.cnf	sat	1.3618149678222835	false	ok
bv-term-small-rw_329.cnf	unsat	16.18534396402538	false	
bv-term-small-rw_359.cnf	unsat	15.219113964121789	false	
bv-term-small-rw_365.cnf	unsat	1.2590050464496017	false	
bv-term-small-rw_388.cnf	unsat	3.4351159702055156	false	
bv-term-small-rw_458.cnf	unsat	22.22688199253753	false	
bv-term-small-rw_464.cnf	unsat	4.383682971820235	false	
bv-term-small-rw_48.cnf	unsat	1.1523590073920786	false	
bv-term-small-rw_496.cnf	unsat	22.31686597224325	false	
bv-term-small-rw_505.cnf	unsat	21.880816959310323	false	
bv-term-small-rw_524.cnf	unsat	598.067220998928	false	
bv-term-small-rw_526.cnf	unsat	16.91986102377996	false	
bv-term-small-rw_527.cnf	unsat	8.876463049091399	false	
bv-term-small-rw_541.cnf	unsat	1.0728610213845968	false	
bv-term-small-rw_55.cnf	unsat	25.416357035283	false	
bv-term-small-rw_558.cnf	unsat	1.3005119981244206	false	
bv-term-small-rw_599.cnf	unsat	1.1908779852092266	false	
bv-term-small-rw_600.cnf	unsat	1.1477589723654091	false	
bv-term-small-rw_603.cnf	unsat	16.923532995861024	false	
bv-term-small-rw_604.cnf	unsat	19.461999996565282	false	
bv-term-small-rw_62.cnf	unsat	1.22662796638906	false	
bv-term-small-rw_623.cnf	unsat	151.4271209598519	false	
bv-term-small-rw_648.cnf	unsat	1.462368993088603	false	
bv-term-small-rw_65.cnf	unsat	1.439427025616169	false	
bv-term-small-rw_653.cnf	unsat	1.2045289622619748	false	
bv-term-small-rw_655.cnf	unsat	1.2819560361094773	false	
bv-term-small-rw_663.cnf	unknown	20020.962959970348	true	
bv-term-small-rw_665.cnf	unsat	1.5375320217572153	false	
bv-term-small-rw_669.cnf	unsat	17.210418998729438	false	
bv-term-small-rw_67.cnf	unsat	1.213036011904478	false	
bv-term-small-rw_680.cnf	unsat	24.785290996078402	false	
bv-term-small-rw_733.cnf	unsat	1.115053950343281	false	
bv-term-small-rw_763.cnf	unsat	1.137393992394209	false	
bv-term-small-rw_772.cnf	unsat	1.158093975391239	false	
bv-term-small-rw_782.cnf	unsat	1.2148189707659185	false	
bv-term-small-rw_80.cnf	unsat	1.18964200373739	false	
bv-term-small-rw_807.cnf	unsat	1.0685849701985717	false	
bv-term-small-rw_836.cnf	unsat	1.098236010875553	false	
bv-term-small-rw_848.cnf	unsat	776.450110017322	false	
bv-term-small-rw_879.cnf	unsat	17.60176196694374	false	
bv-term-small-rw_902.cnf	unsat	14.656044018920511	false	
bv-term-small-rw_913.cnf	unsat	1.2139659957028925	false	
bv-term-small-rw_922.cnf	unsat	4.053846991155297	false	
bv-term-small-rw_933.cnf	sat	1.5138210146687925	false	ok
bv-term-small-rw_934.cnf	unsat	1.3509090058505535	false	
bv-term-small-rw_950.cnf	unsat	1.2550490209832788	false	
bv-term-small-rw_971.cnf	unsat	1.0340359876863658	false	
