file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_sanfoundry_10_ground.i_6_3_3.bpl_13.smt2	none	6096	134	none	6092	134	A	unknown
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	none	5887	134	none	6436	134	B	sat
QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0013.smt2	sat	107	0	sat	107	0	A	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0037.smt2	sat	107	0	sat	107	0	B	sat
QF_LRA/spider_benchmarks/frame_prop.base.smt2	unsat	1108	0	unsat	1208	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration1_Lasso_4-lexTemplate.smt2	none	7211	134	none	7190	134	B	sat
QF_LRA/clock_synchro/clocksynchro_2clocks.main_invar.base.smt2	unsat	2909	0	unsat	2709	0	A	unsat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0007.smt2	sat	107	0	sat	107	0	B	sat
QF_LRA/sc/sc-25.base.cvc.smt2	unknown	24131	0	unknown	24132	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	none	13526	134	none	13051	134	B	sat
QF_LRA/LassoRanker/Ultimate/simple-scaled200.bpl_Iteration1_Lasso_7-nestedTemplate.smt2	none	8121	134	none	8604	134	A	sat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2	unsat	108	0	unsat	108	0	B	unsat
QF_LRA/sc/sc-11.base.cvc.smt2	unknown	24031	0	unknown	24133	0	A	unsat
QF_LRA/DTP-Scheduling/constraints-tempo-matrix8x8.pddl.smt2	sat	1308	0	sat	1309	0	B	sat
QF_LRA/LassoRanker/Ultimate/Gcd_havoc.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	24335	0	unknown	24231	0	A	sat
QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0065.smt2	sat	106	0	sat	106	0	B	sat
QF_LRA/sal/tgc/tgc_io-nosafe-4.smt2	unsat	107	0	unsat	108	0	A	unsat
