file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	unknown	25229	0	unknown	25328	0	A	unsat
QF_LRA/LassoRanker/Ultimate/yPositive-SIscaled50.bpl_Iteration1_Loop_4-pieceTemplate.smt2	none	6722	134	none	6708	134	B	unsat
QF_LRA/meti-tarski/sin/344/3/sin-344-3-weak-chunk-0016.smt2	unsat	109	0	unsat	109	0	A	unsat
QF_LRA/sc/sc-15.base.cvc.smt2	unknown	24127	0	unknown	24132	0	B	unsat
QF_LRA/DTP-Scheduling/constraints-tempo-depth-30.smt2	sat	110	0	sat	110	0	A	sat
QF_LRA/LassoRanker/Ultimate/Collatz.bpl_Iteration1_Loop_6-phaseTemplate.smt2	none	16732	134	none	16941	134	B	unsat
QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2	unsat	110	0	unsat	109	0	A	unsat
QF_LRA/sal/pursuit/pursuit-safety-16.smt2	unknown	24031	0	unknown	24128	0	B	unsat
QF_LRA/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2	sat	5516	0	sat	3712	0	A	unknown
QF_LRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Loop_5-phaseTemplate.smt2	unknown	24128	0	unknown	24131	0	B	unsat
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2	unsat	108	0	unsat	108	0	A	unsat
QF_LRA/miplib/pp08a-1000.smt2	unknown	24129	0	unknown	24121	0	B	unsat
QF_LRA/2019-ezsmt/blending/1.smt2	unsat	4110	0	unsat	4110	0	A	unknown
QF_LRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005CAV-Fig1_true-termination.c_Iteration1_Lasso_7-phaseTemplate.smt2	none	6587	134	none	6687	134	B	sat
QF_LRA/meti-tarski/Chua/1/VC2/U/Chua-1-VC2-U-chunk-0128.smt2	sat	108	0	sat	109	0	A	sat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0069.smt2	sat	109	0	sat	108	0	B	sat
