file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LRA/2019-ezsmt/robotics/4_3.smt2	unsat	107	0	unsat	107	0	A	unknown
QF_LRA/LassoRanker/SV-COMP/LeeJonesBen-Amram-2001POPL-Ex5_true-termination.c_Iteration2_Loop_7-phaseTemplate.smt2	none	6293	134	none	6187	134	B	unsat
QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0034.smt2	sat	108	0	sat	108	0	A	sat
QF_LRA/miplib/fixnet-5000.smt2	unknown	24141	0	unknown	24135	0	B	sat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_copy3_ground.i_3_2_2.bpl_7.smt2	unknown	24036	0	unknown	24139	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration5_Lasso_6-phaseTemplate.smt2	none	8040	134	none	7935	134	B	sat
QF_LRA/meti-tarski/Chua/1/IL/L/Chua-1-IL-L-chunk-0142.smt2	sat	109	0	sat	109	0	A	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0048.smt2	unsat	110	0	unsat	109	0	B	unsat
QF_LRA/spider_benchmarks/fs_not_sc_seen.base.smt2	unsat	1411	0	unsat	1310	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	none	6011	134	none	6102	134	B	sat
QF_LRA/keymaera/intersection-example-simple.proof-node634.smt2	unsat	109	0	unsat	109	0	A	unsat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0055.smt2	sat	110	0	sat	109	0	B	sat
QF_LRA/sc/sc-35.base.cvc.smt2	unknown	24136	0	unknown	24134	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/eric.t2.c_Iteration1_Lasso_4-pieceTemplate.smt2	none	6205	134	none	6200	134	B	sat
QF_LRA/TM/p5-driverlogNumeric_s9.smt2	unsat	309	0	unsat	308	0	A	unsat
QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0037.smt2	sat	109	0	sat	108	0	B	sat
QF_LRA/sc/sc-21.base.cvc.smt2	unknown	24036	0	unknown	24035	0	A	unsat
