file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LRA/2019-ezsmt/blending/17.smt2	sat	107	0	sat	106	0	A	unknown
QF_LRA/LassoRanker/SV-COMP/CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	none	8816	134	none	8406	134	B	unsat
QF_LRA/meti-tarski/Chua/2/IL/L/Chua-2-IL-L-chunk-0071.smt2	sat	107	0	sat	108	0	A	sat
QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0103.smt2	sat	106	0	sat	106	0	B	sat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_array1.i_3_2_2.bpl_11.smt2	unknown	24030	0	unknown	24029	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/p-43.t2.c_Iteration4_Loop_4-pieceTemplate.smt2	none	6287	134	none	6796	134	B	sat
QF_LRA/latendresse/ecoliMILPglycerolYices3-50000.smt2	sat	18828	0	sat	20533	0	A	sat
QF_LRA/meti-tarski/sin/problem/7/weak2/sin-problem-7-weak2-chunk-0006.smt2	sat	108	0	sat	108	0	B	sat
QF_LRA/sc/sc-5.base.cvc.smt2	unsat	15425	0	unsat	15525	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	none	6296	134	none	6878	134	B	sat
QF_LRA/clock_synchro/clocksynchro_4clocks.main_invar.base.smt2	unsat	1109	0	unsat	1109	0	A	unsat
QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0016.smt2	sat	108	0	sat	108	0	B	sat
QF_LRA/sc/sc-27.base.cvc.smt2	unknown	24032	0	unknown	24034	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration8_Loop_6-phaseTemplate.smt2	none	14999	134	none	16019	134	B	sat
QF_LRA/LassoRanker/Ultimate/simple-scaled250.bpl_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	25131	0	unknown	25133	0	A	sat
QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0144.smt2	sat	106	0	sat	106	0	B	sat
QF_LRA/sc/sc-13.base.cvc.smt2	unknown	24029	0	unknown	24029	0	A	unsat
