etcs_braking_2.01.seq_lazy_linear_enc_lemmas_global_11.smt2	unknown	24.46	unknown	24.34
super_queen29-1.smt2	unknown	25.03	unknown	25.03
hash_sat_09_17.smt2	sat	18.82	sat	18.82
hash_sat_08_20.smt2	sat	18.62	sat	18.62
hash_sat_06_11.smt2	sat	18.43	sat	18.42
hash_sat_07_08.smt2	sat	18.42	sat	18.42
hash_sat_08_11.smt2	sat	18.42	sat	18.42
hash_sat_09_11.smt2	sat	18.52	sat	18.52
medium13.smt2	unsat	18.32	unsat	18.32
hash_sat_04_11.smt2	sat	18.33	sat	18.32
hash_sat_05_08.smt2	sat	18.32	sat	18.32
hash_sat_07_05.smt2	sat	18.42	sat	18.42
hash_sat_05_17.smt2	sat	18.42	sat	18.42
fischer6-mutex-17.smt2	unknown	24.13	unknown	24.23
fischer6-mutex-18.smt2	unknown	24.23	unknown	24.23
xs_23_33.smt2	unknown	25.03	unknown	25.03
sc-5.base.cvc.smt2	unsat	22.43	unknown	24.13
20-30.smt2	sat	18.14	sat	19.04
hash_sat_03_20.smt2	sat	18.33	sat	18.02
v45_problem_2__011.smt2.slack.smt2	sat	15.72	sat	15.82
RF-13.smt2	unsat	0.11	unsat	0.11
convert-jpg2gif-query-1143.smt2	sat	9.02	sat	9.12
fischer9-mutex-10.smt2	unsat	13.32	unsat	13.82
hash_uns_05_14.smt2	unsat	12.72	unsat	12.62
fischer6-mutex-13.smt2	unsat	11.62	unsat	11.82
orb08_930.smt2	sat	10.72	sat	10.22
hash_sat_04_20.smt2	sat	10.52	sat	10.22
gasburner-prop3-12.smt2	unsat	9.81	unsat	12.12
abz5_1234.smt2	sat	8.11	sat	8.62
orb01_900.smt2	unsat	7.62	unsat	7.82
fischer6-mutex-11.smt2	unsat	8.92	unsat	10.03
rand_80_340_1159656267_4.lp.smt2	unknown	24.64	unknown	24.44
tsp_rand_70_300_1155482584_7.lp.smt2	sat	19.03	sat	7.42
sin-344-3-chunk-0018.smt2	sat	6.52	sat	6.21
ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	5.32	unsat	5.12
clocksynchro_6clocks.main_invar.base.smt2	unsat	8.53	unsat	6.61
clocksynchro_2clocks.main_invar.base.smt2	unsat	4.73	unsat	4.92
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_9.smt2	unsat	4.32	unsat	4.42
hash_uns_03_14.smt2	unsat	4.03	unsat	4.13
problem_2__030.smt2	sat	3.42	sat	3.53
cooking22.smt2	sat	2.42	sat	2.42
orb09_900.smt2	unsat	2.82	unsat	2.73
cooking20.smt2	sat	2.02	sat	2.03
xs_15_20.smt2	sat	2.62	sat	2.52
RC-12.smt2	sat	0.12	sat	0.12
RC-12.smt2	sat	0.12	sat	0.12
ball_count_2d_plain.02.seq_lazy_global_9.smt2	unsat	2.12	unsat	2.13
xs-20-12-3-1-5-2.smt2	sat	2.43	sat	2.62
xs_11_16.smt2	sat	2.32	sat	2.42
problem_2__022.smt2	sat	2.12	sat	2.13
ball_count_2d_slope.02.seq_lazy_linear_enc_global_5.smt2	unsat	2.42	unsat	2.12
xs-19-12-4-2-4-5.smt2	sat	2.23	sat	2.13
constraints-tempo-matrix8x8.pddl.smt2	sat	2.03	sat	1.92
ball_count_2d_hill_simple.03.seq_lazy_global_9.smt2	unsat	2.22	unsat	1.92
cooking17.smt2	sat	1.62	sat	1.84
xs-18-06-4-2-1-1.smt2	sat	2.03	sat	1.93
xs-19-18-2-2-2-5.smt2	sat	1.93	sat	1.92
orb02_900.smt2	sat	1.52	sat	1.63
xs-09-17-2-1-4-1.smt2	unsat	1.83	unsat	1.72
xs-18-15-4-1-3-1.smt2	sat	1.93	sat	1.83
ball_count_2d_hill_simple.10.seq_lazy_lemmas_global_5.smt2	unsat	1.53	unsat	1.93
yn1_750.smt2	unsat	1.92	unsat	2.33
xs-16-12-2-5-3-4.smt2	sat	1.73	sat	1.83
xs-17-12-3-4-4-1.smt2	sat	1.72	sat	1.62
fischer3-mutex-13.smt2	unsat	1.72	unsat	1.42
cooking14.smt2	sat	1.02	sat	1.02
xs-15-05-2-1-2-3.smt2	sat	1.42	sat	1.32
xs-15-18-4-1-3-5.smt2	sat	1.31	sat	1.22
ball_count_2d_hill.04.seq_lazy_linear_enc_global_5.smt2	unsat	1.02	unsat	1.12
xs-08-15-4-2-1-4.smt2	unsat	1.12	unsat	1.02
xs-13-12-5-3-4-4.smt2	sat	1.02	sat	1.02
xs-14-13-4-2-1-3.smt2	sat	1.83	sat	1.32
RC-14.smt2	sat	0.13	sat	0.12
fischer6-mutex-8.smt2	unsat	2.23	unsat	1.23
tms-2-3-light-40.smt2	sat	1.92	sat	1.82
xs-12-08-5-2-5-3.smt2	sat	1.33	sat	1.13
RC-10.smt2	sat	0.14	sat	0.12
RF-08.smt2	sat	0.13	sat	0.12
RC-13.smt2	sat	1.33	sat	1.04
fischer3-mutex-12.smt2	unsat	0.93	unsat	0.92
hash_uns_03_08.smt2	unsat	1.02	unsat	0.94
sqrt-1mcosq-7-chunk-0070.smt2	sat	0.93	sat	0.83
cooking10.smt2	sat	0.63	sat	0.94
RF-14.smt2	sat	0.13	sat	0.13
RF-14.smt2	unsat	0.12	unsat	0.13
RC-06.smt2	sat	0.52	sat	0.82
abz6_900.smt2	unsat	0.52	unsat	0.42
cooking08.smt2	sat	0.42	sat	0.42
hash_sat_03_05.smt2	sat	0.52	sat	0.52
xs-11-10-2-5-3-2.smt2	sat	0.82	sat	0.82
RC-08.smt2	unsat	0.12	unsat	0.12
reint_to_least.base.smt2	unsat	0.22	unsat	0.22
ball_count_2d_plain.03.qfree_global_5.smt2	unsat	0.42	unsat	0.32
fischer6-mutex-6.smt2	unsat	0.32	unsat	0.32
orb02_800.smt2	unsat	0.32	unsat	0.32
orb10_1000.smt2	sat	0.32	sat	0.42
cooking07.smt2	sat	0.32	sat	0.32
xs-07-16-2-4-3-5.smt2	unsat	0.62	unsat	0.62
xs-09-10-5-1-5-2.smt2	sat	0.32	sat	0.62
ckt_PROP0_tf_20.smt2	unsat	0.13	unsat	0.12
inf-bakery-mutex-14.smt2	unsat	0.12	unsat	0.12
v20_problem_2__031.smt2.slack.smt2	unsat	0.22	unsat	0.22
RC-03.smt2	unsat	0.12	unsat	0.12
RF-07.smt2	sat	0.12	sat	0.12
RF-07.smt2	sat	0.12	sat	0.11
RC-04.smt2	sat	0.12	sat	0.12
RF-03.smt2	sat	0.12	sat	0.12
RC-00.smt2	sat	0.12	sat	0.11
RC-03.smt2	sat	0.12	sat	0.12
RC-03.smt2	sat	0.12	sat	0.12
RF-10.smt2	unsat	0.12	unsat	0.13
RC-11.smt2	sat	0.12	sat	0.12
convert-jpg2gif-query-1214.smt2	unsat	0.22	unsat	0.21
17.smt2	sat	0.11	sat	0.12
constraints-cooking06.smt2	sat	0.11	sat	0.11
constraints-tempo-depth-9.smt2	sat	0.12	sat	0.11
constraints-tms-2-3-light-30.smt2	sat	0.11	sat	0.11
Arthan1A-chunk-0016.smt2	sat	0.11	sat	0.11
atan-problem-2-weak2-chunk-0054.smt2	sat	0.11	sat	0.11
bottom-plate-mixer-chunk-0019.smt2	sat	0.11	sat	0.11
cbrt-problem-3-chunk-0074.smt2	unsat	0.11	unsat	0.11
Chua-1-IL-L-chunk-0013.smt2	sat	0.11	sat	0.11
Chua-1-VC1-L-chunk-0156.smt2	unsat	0.11	unsat	0.11
Chua-2-IL-L-chunk-0071.smt2	sat	0.11	sat	0.11
