file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_BV/sage/app12/bench_3388.smt2	unsat	305	0	unsat	105	0	A	unsat
QF_BV/sage/app12/bench_3595.smt2	sat	105	0	sat	106	0	B	sat
QF_BV/sage/app12/bench_3801.smt2	unsat	105	0	unsat	106	0	A	unsat
QF_BV/sage/app12/bench_4008.smt2	sat	104	0	sat	105	0	B	sat
QF_BV/sage/app12/bench_4215.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app12/bench_4422.smt2	unsat	105	0	unsat	106	0	B	unsat
QF_BV/sage/app12/bench_463.smt2	sat	106	0	sat	106	0	A	sat
QF_BV/sage/app12/bench_4837.smt2	sat	106	0	sat	106	0	B	sat
QF_BV/sage/app12/bench_5043.smt2	sat	106	0	sat	105	0	A	sat
QF_BV/sage/app12/bench_5250.smt2	unsat	107	0	unsat	107	0	B	unsat
QF_BV/sage/app12/bench_5458.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app12/bench_5665.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app12/bench_666.smt2	sat	105	0	sat	106	0	A	sat
QF_BV/sage/app12/bench_873.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app2/bench_108.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_BV/sage/app2/bench_1287.smt2	unsat	106	0	unsat	104	0	B	unsat
QF_BV/sage/app2/bench_218.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app2/bench_425.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app2/bench_632.smt2	unsat	105	0	unsat	107	0	A	unsat
QF_BV/sage/app2/bench_84.smt2	unsat	107	0	unsat	106	0	B	unsat
QF_BV/sage/app5/bench_1046.smt2	unsat	105	0	unsat	105	0	A	unsat
QF_BV/sage/app5/bench_126.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_BV/sage/app5/bench_468.smt2	sat	106	0	sat	105	0	A	sat
QF_BV/sage/app5/bench_675.smt2	unsat	105	0	unsat	105	0	B	unsat
