file	A	B	A_ms	B_ms	first
QF_NRA/20161105-Sturm-MBO/mbo_E13E27.smt2	unknown	unknown	15021	14622	A
QF_NRA/20161105-Sturm-MBO/mbo_E4E21.smt2	unknown	unknown	25234	25230	B
QF_NRA/20180501-Economics-Mulligan/MulliganEconomicsModel0025c.smt2	unknown	unknown	5414	5414	A
QF_NRA/20200911-Pine/1599121904699478000.smt2	unknown	unknown	12720	12719	B
QF_NRA/20211101-Geogebra/IsoRightTriangle-Bottema1_3b.smt2	unknown	unknown	12420	12422	A
QF_NRA/20220314-Uncu/Polynomial_Proof_Calls/ProveIneq_ISSAC05_Bessack_4_3.smt2	unknown	unknown	12420	12421	B
QF_NRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_3-pieceTemplate.smt2	unknown	unknown	25231	25132	A
QF_NRA/LassoRanker/CooperatingT2/p-55.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	unknown	unknown	24635	24833	B
QF_NRA/LassoRanker/CooperatingT2/polyrank4.t2.c_Iteration10_Loop_4-pieceTemplate.smt2	unknown	unknown	24231	24232	A
QF_NRA/LassoRanker/SV-COMP/BradleyMannaSipma-2005ICALP-Fig1_true-termination.c_Iteration1_Lasso_6-phaseTemplate.smt2	unknown	unknown	24730	24831	B
QF_NRA/LassoRanker/SV-COMP/Toulouse-BranchesToLoop_true-termination.c_Iteration1_Lasso_4-pieceTemplate.smt2	unknown	unknown	24130	24130	A
QF_NRA/LassoRanker/Ultimate/Nyala-TwoLex.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unknown	unknown	24428	24629	B
QF_NRA/hycomp/ball_count_1d_plain.04.seq_lazy_global_11.smt2	unsat	unsat	1810	1811	A
QF_NRA/hycomp/ball_count_2d_hill.02.seq_lazy_global_5.smt2	unsat	unsat	1210	1110	B
QF_NRA/hycomp/ball_count_2d_hill.04.seq_lazy_lemmas_global_5.smt2	unsat	unsat	2811	2811	A
QF_NRA/hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_9.smt2	unsat	unsat	7815	7814	B
QF_NRA/hycomp/ball_count_2d_hill_simple.03.seq_lazy_lemmas_global_12.smt2	unknown	unknown	4513	4513	A
QF_NRA/hycomp/ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_7.smt2	unsat	unsat	2410	2410	B
QF_NRA/hycomp/ball_count_2d_plain.01.qfree_global_3.smt2	unsat	unsat	209	209	A
QF_NRA/hycomp/ball_count_2d_plain.04.qfree_global_13.smt2	unsat	unsat	110	111	B
QF_NRA/hycomp/ball_count_2d_slope.03.seq_lazy_global_13.smt2	unsat	unsat	210	210	A
