file	A	B	A_ms	B_ms	first
QF_NRA/20161105-Sturm-MBO/mbo_E11E25.smt2	unknown	unknown	24126	24029	A
QF_NRA/20161105-Sturm-MBO/mbo_E19E24.smt2	unknown	unknown	25230	25332	B
QF_NRA/20170501-Heizmann-UltimateInvariantSynthesis/standard_compareModified_ground.i_4_2_2.bpl_5.smt2	unknown	unknown	24130	24131	A
QF_NRA/20200911-Pine/1599120907722106000.smt2	unknown	unknown	8016	8518	B
QF_NRA/20200911-Pine/1599122160139220000.smt2	sat	sat	4215	4214	A
QF_NRA/20211101-Geogebra/IsoTriangle-Bottema4_2b.smt2	unknown	unknown	24131	24131	B
QF_NRA/20220314-Uncu/Rational_Function_Proof_Calls_With_Basic_Denominator_Simplifications/BDC_ProveIneq_ISSAC05_LevinRHSa.smt2	sat	sat	310	410	A
QF_NRA/LassoRanker/CooperatingT2/ex11.t2.c_Iteration1_Lasso_5-phaseTemplate.smt2	unknown	unknown	24733	24732	B
QF_NRA/LassoRanker/CooperatingT2/polyrank2.t2.c_Iteration1_Loop_4-pieceTemplate.smt2	unknown	unknown	24133	24130	A
QF_NRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	unknown	25031	24731	B
QF_NRA/LassoRanker/SV-COMP/NoriSharma-2013FSE-Fig8_true-termination.c_Iteration1_Lasso_3-phaseTemplate.smt2	unknown	unknown	24429	24429	A
QF_NRA/LassoRanker/Ultimate/2013POPL-BenAmGen-Ex3.20.bpl_Iteration1_Loop_4-pieceTemplate.smt2	unknown	unknown	24128	24129	B
QF_NRA/hycomp/ball_count_1d_plain.01.seq_lazy_lemmas_global_3.smt2	unsat	unsat	410	410	A
QF_NRA/hycomp/ball_count_1d_plain.04.seq_lazy_linear_enc_lemmas_global_1.smt2	unsat	unsat	210	209	B
QF_NRA/hycomp/ball_count_2d_hill.03.redlog_global_14.smt2	unknown	unknown	24528	24528	A
QF_NRA/hycomp/ball_count_2d_hill.05.seq_lazy_lemmas_global_13.smt2	unsat	unsat	210	209	B
QF_NRA/hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_10.smt2	unknown	unknown	24529	24529	A
QF_NRA/hycomp/ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_12.smt2	unknown	unknown	2814	2912	B
QF_NRA/hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_11.smt2	unsat	unsat	2514	2513	A
QF_NRA/hycomp/ball_count_2d_plain.03.seq_lazy_global_15.smt2	unsat	unsat	111	111	B
QF_NRA/hycomp/ball_count_2d_plain.10.redlog_global_7.smt2	unsat	unsat	713	612	A
QF_NRA/hycomp/ball_count_2d_slope.10.seq_lazy_lemmas_global_9.smt2	unsat	unsat	12719	13021	B
QF_NRA/meti-tarski/CMOS/CMOS-opamp-chunk-0249.smt2	unsat	unsat	110	110	A
QF_NRA/meti-tarski/Chua/1/VC1/L/Chua-1-VC1-L-chunk-0077.smt2	unsat	unsat	109	110	B
