sweep_id	arm	corpus_path	binary_sha	features	verdict	exit_status	decided_by	bound_by	attempts	attempt_trail	elapsed_ms	elapsed_ms_per_attempt	partial	decline_reasons	decline_details	decline_names	host	core	load
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c00.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	6	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined	25031	2\p0\p0\p0\p21001\p1	yes	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=4010, equality_gates=2005, bool_equality_gates=0, cnf_vars=8016, clauses=12073)\pQF_LIA: assertion is not a conjunctive linear integer constraint	\p\pother\pbackend	server5	3	2.97
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c12.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	6	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined	25032	2\p0\p0\p0\p21002\p1	yes	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=4180, equality_gates=2090, bool_equality_gates=0, cnf_vars=8356, clauses=12583)\pQF_LIA: assertion is not a conjunctive linear integer constraint	\p\pother\pbackend	server5	3	3.04
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c24.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	6	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined	25032	3\p1\p0\p0\p21002\p1	yes	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=5286, equality_gates=2643, bool_equality_gates=0, cnf_vars=10552, clauses=15868)\pQF_LIA: assertion is not a conjunctive linear integer constraint	\p\pother\pbackend	server5	3	3.10
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c36.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	17	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pq:skolem-qf:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24232	13\p4\p3\p0\p21005\p6\p78\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported\plia-dpll=budget\pq:skolem-qf=unsupported\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=19042, equality_gates=9521, bool_equality_gates=0, cnf_vars=38060, clauses=57190)\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=19042, cnf_vars=38321, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)	\p\pother\pbackend\pother\pquant-ownership-decline\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	3	3.12
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c48.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	6	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined	25031	2\p0\p0\p0\p21002\p1	yes	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=4348, equality_gates=2174, bool_equality_gates=0, cnf_vars=8693, clauses=13094)\pQF_LIA: assertion is not a conjunctive linear integer constraint	\p\pother\pbackend	server5	3	3.24
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c60.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	6	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined	25029	1\p0\p0\p0\p21001\p0	yes	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=2520, equality_gates=1260, bool_equality_gates=0, cnf_vars=5037, clauses=7597)\pQF_LIA: assertion is not a conjunctive linear integer constraint	\p\pother\pbackend	server5	3	3.50
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c72.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	18	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	21327	37\p11\p10\p0\p9750\p20\p217\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported\plia-dpll=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=53664, equality_gates=26832, bool_equality_gates=0, cnf_vars=107074, clauses=160494)\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=53664, cnf_vars=91790, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)	\p\pother\pbackend\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	3	3.67
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c84.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	17	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pq:skolem-qf:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	24130	28\p8\p7\p0\p21012\p15\p148\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported\plia-dpll=budget\pq:skolem-qf=unsupported\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=38708, equality_gates=19354, bool_equality_gates=0, cnf_vars=77177, clauses=115656)\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=38708, cnf_vars=69176, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)	\p\pother\pbackend\pother\pquant-ownership-decline\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	3	3.76
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_c96.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	6	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined	25031	1\p0\p0\p0\p21001\p0	yes	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=2562, equality_gates=1281, bool_equality_gates=0, cnf_vars=5123, clauses=7722)\pQF_LIA: assertion is not a conjunctive linear integer constraint	\p\pother\pbackend	server5	3	3.85
lra-atom-screen-20260916	shipped	QF_IDL/20210312-Bouvier/vlsat3_i08.smt2	6261a505ea6767af32873bfc897ae64f8879b6388e5ea1074d27a6d3e12218e3	Int	unknown	0	none	dl-online	18	fd:parse:probe\pprobe:probe\pcas-identity-refuter:declined\pcas-int-units:declined\pdl-online:declined\plia-simplex:declined\plia-dpll:declined\pq:skolem-qf:declined\pq:nat-induction:declined\pfd:string-gate:declined\pfd:source-string-semantic-unsat:declined\pfd:word-route:declined\pfd:online-string:declined\pfd:membership:declined\pfd:lex-order:declined\pfd:length-lia:declined\pfd:source-string-sat-probe:declined\pfd:bounded-completeness-unsat:declined	17225	53\p15\p8\p0\p10204\p34\p319\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0\p0	no	cas-identity-refuter=incomplete\pcas-int-units=incomplete\pdl-online=budget\plia-simplex=unsupported\plia-dpll=budget\pq:skolem-qf=unsupported\pq:nat-induction=not-applicable\pfd:string-gate=budget\pfd:source-string-semantic-unsat=budget\pfd:word-route=budget\pfd:online-string=budget\pfd:membership=budget\pfd:lex-order=budget\pfd:length-lia=budget\pfd:source-string-sat-probe=budget\pfd:bounded-completeness-unsat=budget	no arithmetic disequality had equal polynomial normal forms\pnormalized to k·m = c, but no asserted bound puts a factor of m outside the divisors of c/k\pbudget exhausted in the online difference-logic driver (atoms=68890, equality_gates=34445, bool_equality_gates=0, cnf_vars=137778, clauses=206933)\pQF_LIA: assertion is not a conjunctive linear integer constraint\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\pquant-route ownership (ADR-2103): `q:skolem-qf` owns {Real, Int, BvOrFloat, Datatype, Function, UninterpretedSort, Array, NonBvArray, NonBoolBvArray} and does not own {NestedArray, WideInt}, which this quantified query carries, so its non-decision is a decline and the ladder continues. Its own reason was: lazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\p\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)\plazy linear arithmetic pre-SAT skeleton exceeds the joint resource boundary (atoms=68890, cnf_vars=128339, base_trigger=>1024/>4096, moderate_envelope<=10240/<=16384, initial_clauses=8192, blocking_lemmas=0); declining before the online CDCL(T) probe (dispatch-overrun fix: admission evaluated before the reserve was spent)	\p\pother\pbackend\pother\pquant-ownership-decline\p\pother\pother\pother\pother\pother\pother\pother\pother\pother	server5	3	3.90
