file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/ITS/From_T2__firewire.t2__terminationS_13_0.smt2	unknown	11218	0	unknown	11019	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9188_safety_0.smt2	sat	13821	0	sat	3611	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreate.jar-obl-10__p4676_safety_0.smt2	unknown	11017	0	unknown	10918	0	A	sat
QF_NIA/20170427-VeryMax/SAT14/106.smt2	unknown	16323	0	unknown	24030	0	B	sat
QF_NIA/20220315-MathProblems/STC_0840.smt2	sat	8715	0	sat	4111	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-3.t2_fixed__terminationS_31_0.smt2	unknown	24632	0	unknown	24530	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__fun9.t2__p1346_edge_closing_0.smt2	sat	11219	0	sat	508	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8651_safety_0.smt2	sat	11118	0	sat	608	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsKey.jar-obl-11__p31541_safety_0.smt2	unknown	11818	0	unknown	11217	0	A	sat
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__GCD.c__p23185_terminationG_0.smt2	sat	11517	0	sat	707	0	B	sat
QF_NIA/20220315-MathProblems/STC_0459.smt2	sat	4111	0	sat	107	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__ud.t2__term_unfeasibility_1_0.smt2	sat	10918	0	sat	208	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__n-21.t2__p3959_terminationG_0.smt2	unsat	8613	0	unknown	24230	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__mirrorInterv_rec.jar-obl-8__p10955_edge_closing_0.smt2	sat	11018	0	sat	408	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__efegp.t2__p21963_edge_closing_0.smt2	sat	10914	0	sat	207	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p7725_safety_0.smt2	sat	14721	0	sat	3610	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__whileNested_rec.jar-obl-9__p14976_terminationG_0.smt2	unknown	24129	0	unknown	24129	0	A	unsat
