file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/AProVE/aproveSMT2449356678853584219.smt2	sat	12919	0	sat	1810	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__zlib-adler32.c.t2__p25902_terminationG_0.smt2	sat	11116	0	sat	309	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p12578_safety_0.smt2	unknown	24123	0	unknown	24128	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__edn.t2__p20109_safety_0.smt2	sat	10916	0	sat	209	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateIsEmpty.jar-obl-10__p1784_safety_0.smt2	unknown	23424	0	unknown	23323	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__ConvertRec.jar-obl-9__p28030_safety_0.smt2	unknown	24126	0	unknown	24129	0	B	unknown
QF_NIA/AProVE/aproveSMT6461796824751951221.smt2	unknown	24132	0	unknown	24222	0	A	unsat
QF_NIA/20170427-VeryMax/SAT14/1395.smt2	sat	7316	0	unknown	24328	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__queens.t2__term_unfeasibility_1_0.smt2	sat	10916	0	sat	209	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2_fixed__p23563_safety_0.smt2	sat	8513	0	sat	909	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateRemove.jar-obl-11__p6637_safety_0.smt2	unknown	13017	0	unknown	12817	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__MainDelete.jar-obl-10__p10430_safety_0.smt2	unknown	24123	0	unknown	24123	0	B	unknown
QF_NIA/leipzig/term-MRIndM.smt2	sat	8117	0	sat	109	0	A	sat
QF_NIA/20170427-VeryMax/SAT14/687.smt2	unknown	17224	0	unknown	21529	0	B	sat
QF_NIA/20220315-MathProblems/STC_0586.smt2	sat	4212	0	sat	208	0	A	sat
QF_NIA/AProVE/aproveSMT5574282980958522472.smt2	unsat	4112	0	unsat	6914	0	B	unsat
QF_NIA/20170427-VeryMax/SAT14/803.smt2	unknown	16621	0	unknown	24128	0	A	sat
