file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_NIA/20170427-VeryMax/ITS/From_T2__s1.t2_fixed__p16687_safety_0.smt2	unknown	24134	0	unknown	24136	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__fun7.t2__p1152_terminationG_0.smt2	unknown	24235	0	unknown	24228	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__afagp-fail.t2__p15482_terminationG_0.smt2	unknown	12622	0	unknown	11621	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateClear.jar-obl-11__p30175_safety_0.smt2	unknown	10920	0	unknown	10820	0	B	unknown
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__2Nested_true-termination.c__p20185_terminationG_0.smt2	sat	2611	0	sat	108	0	A	sat
QF_NIA/AProVE/aproveSMT1669457300444119286.smt2	sat	9319	0	sat	107	0	B	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__small17.t2__p23845_edge_closing_0.smt2	unknown	24135	0	unknown	24126	0	A	unknown
QF_NIA/20170427-VeryMax/ITS/From_T2__hqr.t2_fixed__terminationS_36_0.smt2	unknown	24235	0	unknown	25136	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateContainsAll.jar-obl-11__terminationS_0_0.smt2	unknown	24336	0	unknown	24435	0	A	unsat
QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32598_safety_0.smt2	unknown	11120	0	unknown	10919	0	B	sat
QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__NonTermination2_false-termination.c__p24932_edge_closing_0.smt2	unknown	24235	0	sat	15726	0	A	sat
QF_NIA/20220315-MathProblems/STC_0967.smt2	unknown	24034	0	unknown	24129	0	B	unsat
QF_NIA/20170427-VeryMax/SAT14/1166.smt2	unknown	17327	0	unknown	17628	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2_fixed__p4922_terminationG_0.smt2	unsat	6416	0	unknown	24135	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__s1-striped.t2__p14253_safety_0.smt2	sat	11321	0	sat	508	0	A	sat
QF_NIA/20170427-VeryMax/ITS/From_T2__slayer-n1.t2_fixed__p22997_safety_0.smt2	unsat	8316	0	unknown	24135	0	B	unsat
QF_NIA/20170427-VeryMax/ITS/From_T2__nakata.t2__p5351_edge_closing_0.smt2	unknown	13123	0	unknown	12522	0	A	sat
