file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_IDL/20210312-Bouvier/vlsat3_c12.smt2	unknown	25021	0	unknown	25023	0	A	unsat
QF_IDL/20210312-Bouvier/vlsat3_c36.smt2	unknown	24122	0	unknown	24120	0	B	unsat
QF_IDL/20210312-Bouvier/vlsat3_c60.smt2	unknown	25022	0	unknown	25019	0	A	unsat
QF_IDL/20210312-Bouvier/vlsat3_c84.smt2	unknown	24220	0	unknown	24215	0	B	unsat
QF_IDL/20210312-Bouvier/vlsat3_i08.smt2	unknown	12811	0	unknown	12813	0	A	sat
QF_IDL/20210312-Bouvier/vlsat3_i32.smt2	unknown	24216	0	unknown	24220	0	B	sat
QF_IDL/20210312-Bouvier/vlsat3_i56.smt2	unknown	25517	0	unknown	25320	0	A	sat
QF_IDL/20210312-Bouvier/vlsat3_i80.smt2	unknown	25117	0	unknown	25223	0	B	sat
QF_IDL/20220214-RVpredict-BohanLi/RVpredict_13.smt2	sat	1106	0	sat	1106	0	A	sat
QF_IDL/20220214-jobshop-BohanLi/jobshop16-2-8-8-4-4-16.smt2	unknown	25021	0	unknown	25019	0	B	sat
QF_IDL/20220214-jobshop-BohanLi/jobshop26-2-13-13-4-4-16.smt2	unknown	25016	0	unknown	25016	0	A	sat
QF_IDL/20220214-jobshop-BohanLi/jobshop38-2-19-19-4-4-16.smt2	unknown	21319	0	unknown	21214	0	B	sat
QF_IDL/20220214-jobshop-BohanLi/jobshop48-2-24-24-4-4-16.smt2	unknown	21515	0	unknown	21414	0	A	sat
QF_IDL/20220214-jobshop-BohanLi/jobshop6-2-3-3-4-4-16.smt2	sat	106	0	sat	105	0	B	sat
QF_IDL/Averest/buble_sort/BubbleSort_live_bgmc002.smt2	sat	105	0	sat	106	0	A	sat
QF_IDL/Averest/buble_sort/BubbleSort_safe_bgmc004.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_IDL/Averest/buble_sort/BubbleSort_safe_blmc016.smt2	unsat	3108	0	unsat	3107	0	A	unsat
QF_IDL/Averest/insertion_sort/InsertionSort_live_blmc004.smt2	sat	1206	0	sat	1205	0	B	sat
QF_IDL/Averest/linear_search/LinearSearch_live_bgmc005.smt2	unsat	106	0	unsat	105	0	A	unsat
QF_IDL/Averest/parallel_search/ParallelSearch_safe_bgmc000.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_IDL/Averest/selection_sort/SelectionSort_live_bgmc002.smt2	sat	106	0	sat	106	0	A	sat
QF_IDL/Averest/selection_sort/SelectionSort_safe_bgmc006.smt2	unsat	206	0	unsat	205	0	B	unsat
QF_IDL/Averest/sorting_network/SortingNetwork4_live_bgmc003.smt2	sat	105	0	sat	105	0	A	sat
QF_IDL/Averest/sorting_network/SortingNetwork8_live_blmc003.smt2	sat	505	0	sat	506	0	B	sat
QF_IDL/DTP/DTP_k2_n35_c175_s10.smt2	sat	106	0	sat	106	0	A	sat
QF_IDL/DTP/DTP_k2_n35_c210_s14.smt2	unsat	306	0	unsat	306	0	B	unsat
QF_IDL/DTP/DTP_k2_n35_c245_s18.smt2	unsat	506	0	unsat	506	0	A	unsat
QF_IDL/RTCL/b13_tf_15/ckt_PROP3_tf_15.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_IDL/asp/15Puzzle/15-puzzle.init14.smt2	unknown	21923	0	unknown	21818	0	A	sat
QF_IDL/asp/BlockedNQueens/156.48.1960.36.1721325133.dat.smt2	unsat	3207	0	unsat	3307	0	B	unsat
QF_IDL/asp/ChannelRouting/channelRoute.in9.smt2	sat	6810	0	sat	6911	0	A	sat
QF_IDL/asp/DisjunctiveScheduling/disjunctiveScheduling.in7.smt2	unknown	25318	0	unknown	25817	0	B	sat
QF_IDL/asp/EdgeMatching/edge-matching-width=9-height=9-colours=12.smt2	unknown	25318	0	unknown	25123	0	A	sat
QF_IDL/asp/Fastfood/a9.8.11.asp.smt2	unsat	5809	0	unsat	5809	0	B	unsat
QF_IDL/asp/GeneralizedSlitherlink/trisquares.41.asp.smt2	sat	3708	0	sat	3809	0	A	sat
QF_IDL/asp/GraphColouring/graph-colouring-nodes=140-density=0.1-instance=9.smt2	unknown	21321	0	unknown	21315	0	B	unsat
QF_IDL/asp/HamiltonianPath/gryzzles.12.lp.smt2	sat	706	0	sat	706	0	A	sat
QF_IDL/asp/HamiltonianPath/gryzzles.7.lp.smt2	sat	1207	0	sat	1306	0	B	sat
QF_IDL/asp/HierarchicalClustering/xy.12.x.12.r.3.274440616.806497.data_k=3_l=4_sat.gph.smt2	sat	12315	0	sat	11611	0	A	sat
QF_IDL/asp/Labyrinth/laby_18_18_14.lp.smt2	unknown	25218	0	unknown	25516	0	B	sat
QF_IDL/asp/MazeGeneration/maze-generation-width=10-height=10-density=0.01-run=2.smt2	unsat	106	0	unsat	106	0	A	unsat
QF_IDL/asp/MazeGeneration/maze-generation-width=19-height=19-density=0.01-run=5.smt2	sat	607	0	sat	606	0	B	sat
QF_IDL/asp/SchurNumbers/20.18.schur.lp.smt2	unsat	4608	0	unsat	4308	0	A	unsat
QF_IDL/asp/Sokoban/duthen-990602.51.steps.12.asp.smt2	unsat	1407	0	unsat	1406	0	B	unsat
QF_IDL/asp/Solitaire/solitaire-center-time=26.smt2	sat	13816	0	sat	13214	0	A	sat
QF_IDL/asp/Sudoku/sudoku.in8.smt2	unknown	22717	0	unknown	22521	0	B	sat
QF_IDL/asp/TravellingSalesperson/tsp_rand_70_300_1155482584_12.lp.smt2	unknown	21319	0	unknown	21318	0	A	sat
QF_IDL/asp/WeightBoundedDominatingSet/rand_150_600_1159731678_6.lp.smt2	unknown	21217	0	unknown	21217	0	B	unknown
QF_IDL/asp/WireRouting/wire.14.x.14.b.8.a.40_unsat.data.smt2	unknown	22815	0	unknown	22618	0	A	unsat
QF_IDL/cellar/CELAR6_SUB0.smt2	unsat	105	0	unsat	105	0	B	unsat
QF_IDL/diamonds/diamonds.12.2.i.a.u.smt2	unsat	305	0	unsat	305	0	A	unsat
QF_IDL/diamonds/diamonds.18.2.i.a.u.smt2	unsat	4509	0	unsat	4509	0	B	unsat
QF_IDL/job_shop/jobshop12-2-6-6-4-4-11.smt2	unsat	305	0	unsat	406	0	A	unsat
QF_IDL/job_shop/jobshop22-2-11-11-4-4-11.smt2	unknown	25021	0	unknown	25015	0	B	unknown
QF_IDL/job_shop/jobshop34-2-17-17-4-4-11.smt2	unknown	25017	0	unknown	25017	0	A	unknown
QF_IDL/job_shop/jobshop44-2-22-22-4-4-11.smt2	unknown	25019	0	unknown	25021	0	B	unknown
QF_IDL/job_shop/jobshop56-2-28-28-4-4-11.smt2	unknown	21321	0	unknown	21215	0	A	unknown
QF_IDL/mathsat/fischer/FISCHER10-3-ninc.smt2	unsat	106	0	unsat	105	0	B	unsat
QF_IDL/mathsat/fischer/FISCHER12-2-ninc.smt2	unsat	106	0	unsat	105	0	A	unsat
QF_IDL/mathsat/fischer/FISCHER14-11-ninc.smt2	unknown	25020	0	unknown	25117	0	B	unsat
QF_IDL/mathsat/fischer/FISCHER4-5-ninc.smt2	sat	108	0	sat	108	0	A	sat
QF_IDL/mathsat/fischer/FISCHER8-3-ninc.smt2	unsat	106	0	unsat	107	0	B	unsat
QF_IDL/mathsat/post_office/PO3-10-PO3.smt2	sat	205	0	sat	205	0	A	sat
QF_IDL/parity/01.500.graph.smt2	unsat	2207	0	unsat	2207	0	B	unsat
QF_IDL/parity/04.500.graph.smt2	sat	2709	0	sat	2609	0	A	sat
QF_IDL/parity/07.500.graph.smt2	sat	2307	0	sat	2406	0	B	sat
QF_IDL/parity/10.500.graph.smt2	sat	2407	0	sat	2307	0	A	sat
QF_IDL/parity/13.500.graph.smt2	unsat	2407	0	unsat	2507	0	B	unsat
QF_IDL/parity/16.500.graph.smt2	sat	2407	0	sat	2307	0	A	sat
QF_IDL/parity/19.500.graph.smt2	sat	2408	0	sat	2508	0	B	sat
QF_IDL/parity/22.500.graph.smt2	sat	2507	0	sat	2407	0	A	sat
QF_IDL/parity/25.500.graph.smt2	sat	3408	0	sat	3408	0	B	sat
QF_IDL/parity/28.500.graph.smt2	unsat	2707	0	unsat	2708	0	A	unsat
QF_IDL/parity/31.500.graph.smt2	sat	2708	0	sat	2806	0	B	sat
QF_IDL/planning/plan-30.cvc.smt2	unsat	305	0	unsat	307	0	A	unsat
