file	A	A_ms	A_rc	B	B_ms	B_rc	first	status
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_count_by_k.i_3_3_2.bpl_7.smt2	unknown	24017	0	unknown	24120	0	A	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_sanfoundry_10_ground.i_6_3_3.bpl_13.smt2	unknown	24417	0	unknown	24419	0	B	unknown
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_init5_ground.i_3_2_2.bpl_7.smt2	unknown	24119	0	unknown	24118	0	A	unsat
QF_LRA/2017-Heizmann-UltimateInvariantSynthesis/_standard_two_index_06.i_3_2_2.bpl_7.smt2	unknown	24115	0	unknown	24018	0	B	unsat
QF_LRA/2019-ezsmt/Labyrinth/SCC_Strong/0132-labyrinth-12-0.smt2	unknown	25119	0	unknown	25121	0	A	unknown
QF_LRA/2019-ezsmt/blending/17.smt2	sat	104	0	sat	105	0	B	unknown
QF_LRA/2019-ezsmt/blending/5.smt2	unsat	5208	0	unsat	5209	0	A	unknown
QF_LRA/2019-ezsmt/robotics/4_3.smt2	unsat	105	0	unsat	105	0	B	unknown
QF_LRA/2019-ezsmt/travellingSalesperson/rand_70_300_1155482584_12.lp.smt2	sat	2207	0	sat	2107	0	A	unknown
QF_LRA/2019-ezsmt/travellingSalesperson/rand_80_340_1159656267_4.lp.smt2	sat	4408	0	sat	4307	0	B	unknown
QF_LRA/DTP-Scheduling/constraints-cooking06.smt2	sat	105	0	sat	106	0	A	sat
QF_LRA/DTP-Scheduling/constraints-cooking22.smt2	sat	105	0	sat	105	0	B	sat
QF_LRA/DTP-Scheduling/constraints-tempo-depth-9.smt2	sat	105	0	sat	105	0	A	sat
QF_LRA/DTP-Scheduling/constraints-tempo-width-40.smt2	sat	1106	0	sat	1106	0	B	sat
QF_LRA/DTP-Scheduling/constraints-temporal-machine-shop-2-3-A10.smt2	sat	105	0	sat	105	0	A	sat
QF_LRA/DTP-Scheduling/constraints-tms-2-3-light-30.smt2	sat	105	0	sat	106	0	B	sat
QF_LRA/LassoRanker/CooperatingT2/brp_withassume.t2.c_Iteration1_Loop_6-phaseTemplate.smt2	unknown	25118	0	unknown	25118	0	A	sat
QF_LRA/LassoRanker/CooperatingT2/collatz.t2.c_Iteration3_Loop_7-phaseTemplate.smt2	unknown	24122	0	unknown	24116	0	B	unsat
QF_LRA/LassoRanker/CooperatingT2/elmhes.c.i.elmhes.pl.t2.fixed.t2.c_Iteration5_Loop_6-phaseTemplate.smt2	unknown	24322	0	unknown	24326	0	A	sat
QF_LRA/LassoRanker/CooperatingT2/ex11.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	24917	0	unknown	25022	0	B	unsat
QF_LRA/LassoRanker/CooperatingT2/firewire.t2.c_Iteration3_Loop_4-pieceTemplate.smt2	unknown	24420	0	unknown	24424	0	A	sat
QF_LRA/LassoRanker/CooperatingT2/hongyi1.t2.c_Iteration9_Loop_4-lexTemplate.smt2	unknown	25126	0	unknown	24922	0	B	sat
QF_LRA/LassoRanker/CooperatingT2/ludcmp.c.i.ludcmp.pl.t2.fixed.t2.c_Iteration8_Loop_7-phaseTemplate.smt2	unknown	24216	0	unknown	24223	0	A	sat
QF_LRA/LassoRanker/CooperatingT2/matrixsqrt.t2.c_Iteration12_Loop_7-phaseTemplate.smt2	unknown	24119	0	unknown	24119	0	B	sat
QF_LRA/LassoRanker/CooperatingT2/p-46.t2.c_Iteration2_Loop_7-phaseTemplate.smt2	unknown	24722	0	unknown	24918	0	A	unsat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration3_Lasso_5-phaseTemplate.smt2	unknown	24218	0	unknown	24219	0	B	sat
QF_LRA/LassoRanker/CooperatingT2/sas2.t2.c_Iteration6_Lasso_6-phaseTemplate.smt2	unknown	24418	0	unknown	24423	0	A	sat
QF_LRA/LassoRanker/CooperatingT2/sumit.t2.c_Iteration1_Lasso_7-phaseTemplate.smt2	unknown	24622	0	unknown	24720	0	B	sat
QF_LRA/LassoRanker/SV-COMP/Ben-Amram-2010LMCS-Ex2.3_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	24222	0	unknown	24418	0	A	unsat
QF_LRA/LassoRanker/SV-COMP/CookSeeZuleger-2013TACAS-Fig3_true-termination.c_Iteration1_Loop_4-pieceTemplate.smt2	unknown	24924	0	unknown	24720	0	B	unsat
QF_LRA/LassoRanker/SV-COMP/KroeningSharyginaTsitovichWintersteiger-2010CAV-Fig1_true-termination.c_Iteration1_Lasso_3-pieceTemplate.smt2	unknown	25119	0	unknown	25122	0	A	unsat
